trial_id,generator,generator_type,K_true_scaled,K_hat_scaled,K_abs_error_scaled,full_fold_win_rate,dominant_model,full_predictive_win,K_threshold,K_significant_raw,K_interpreted_given_full_win,final_full_plus_K_lock,K_within_15_positive,K_within_10_positive
158,replay_only_null,null,0.0,0.03897620206242283,0.03897620206242283,0.0,null_no_coupling,False,0.2136443208169237,False,False,False,,
159,replay_only_null,null,0.0,0.052711439764043286,0.052711439764043286,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
160,replay_only_null,null,0.0,0.07246037622148065,0.07246037622148065,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
161,sensory_drive_only_null,null,0.0,0.04090936499049963,0.04090936499049963,0.0,colored_noise_alt,False,0.2136443208169237,False,False,False,,
162,sensory_drive_only_null,null,0.0,0.1085594033103213,0.1085594033103213,0.0,replay_only_basis,False,0.2136443208169237,False,False,False,,
163,sensory_drive_only_null,null,0.0,0.0728983006694053,0.0728983006694053,0.0,replay_only_basis,False,0.2136443208169237,False,False,False,,
164,sensory_drive_only_null,null,0.0,0.09710048972668653,0.09710048972668653,0.0,eta_only,False,0.2136443208169237,False,False,False,,
165,sensory_drive_only_null,null,0.0,0.05487510239283756,0.05487510239283756,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
166,sensory_drive_only_null,null,0.0,0.04507644290265518,0.04507644290265518,0.0,replay_only_basis,False,0.2136443208169237,False,False,False,,
167,sensory_drive_only_null,null,0.0,0.0606436230920451,0.0606436230920451,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
168,sensory_drive_only_null,null,0.0,0.0849297956942467,0.0849297956942467,0.0,replay_only_basis,False,0.2136443208169237,False,False,False,,
169,sensory_drive_only_null,null,0.0,0.06001863153655703,0.06001863153655703,0.0,standard_ping,False,0.2136443208169237,False,False,False,,
170,sensory_drive_only_null,null,0.0,0.03250532664167412,0.03250532664167412,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
171,sensory_drive_only_null,null,0.0,0.07932846805593233,0.07932846805593233,0.0,replay_only_basis,False,0.2136443208169237,False,False,False,,
172,sensory_drive_only_null,null,0.0,0.022512810330478528,0.022512810330478528,0.0,standard_ping,False,0.2136443208169237,False,False,False,,
173,sensory_drive_only_null,null,0.0,0.11241974801090321,0.11241974801090321,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
174,sensory_drive_only_null,null,0.0,0.08444347131644854,0.08444347131644854,0.0,replay_only_basis,False,0.2136443208169237,False,False,False,,
175,sensory_drive_only_null,null,0.0,0.059241545939109866,0.059241545939109866,0.0,generic_hidden_oscillator,False,0.2136443208169237,False,False,False,,
176,sensory_drive_only_null,null,0.0,0.10372357985540323,0.10372357985540323,0.0,colored_noise_alt,False,0.2136443208169237,False,False,False,,
177,sensory_drive_only_null,null,0.0,0.03902369496018546,0.03902369496018546,0.0,standard_ping,False,0.2136443208169237,False,False,False,,
178,sensory_drive_only_null,null,0.0,0.09300874095545816,0.09300874095545816,0.0,standard_ping,False,0.2136443208169237,False,False,False,,
179,sensory_drive_only_null,null,0.0,0.11255730936168472,0.11255730936168472,0.0,generic_hidden_oscillator,False,0.2136443208169237,False,False,False,,
180,sensory_drive_only_null,null,0.0,0.07021577671942356,0.07021577671942356,0.0,replay_only_basis,False,0.2136443208169237,False,False,False,,
181,sensory_drive_only_null,null,0.0,0.17597889347187734,0.17597889347187734,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
182,sensory_drive_only_null,null,0.0,0.026488453799802553,0.026488453799802553,0.0,replay_only_basis,False,0.2136443208169237,False,False,False,,
183,sensory_drive_only_null,null,0.0,0.04763455397672778,0.04763455397672778,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
